ID,Ideology,Decade,In_PIRUS,Subject_ID,Loc_Plot_State1,Loc_Plot_City1,Loc_Plot_State2,Loc_Plot_City2,Year_Exposure,Plot_Target1,Plot_Target2,Plot_Target3,Attack_Preparation,Changing_Target,Anticp_Fatals_Targ,Internet_Use_Plot,Extent_Plot,Violent,Primary_Event_Mass_Casualty_Incident,Primary_Event_Mass_Casualty_Incident_Type,Primary_Event_Mass_Casualty_Incident_Killed,Foreign_Fighter,Criminal_Severity,Criminal_Charges,Indict_Arrest,Current_Status,Group_Membership,Actively_Recruited,Recruiter1,Recruiter2,Recruiter3,Actively_Connect,Group_Competition,Role_Group,Length_Group,Clique,Internet_Radicalization,Media_Radicalization,Social_Media,Social_Media_Frequency,Social_Media_Platform1,Social_Media_Platform2,Social_Media_Platform3,Social_Media_Platform4,Social_Media_Platform5,Social_Media_Activities1,Social_Media_Activities2,Social_Media_Activities3,Social_Media_Activities4,Social_Media_Activities5,Social_Media_Activities6,Social_Media_Activities7,Radicalization_Islamist,Radicalization_Far_Right,Radicalization_Far_Left,Radicalization_Single_Issue,Ideological_Sub_Category1,Ideological_Sub_Category2,Ideological_Sub_Category3,Loc_Habitation_State1,Loc_Habitation_City1,Loc_Habitation_State2,Loc_Habitation_City2,Itinerant,External_Rad,Rad_duration,Radical_Behaviors,Radical_Beliefs,US_Govt_Leader,Foreign_Govt_Leader,Event_Influence1,Event_Influence2,Event_Influence3,Event_Influence4,Radicalization_Sequence,Radicalization_Place,Prison_Radicalize,Broad_Ethnicity,Age,Marital_Status,Children,Gender,Religious_Background,Convert,Reawakening,Citizenship,Residency_Status,Nativity,Time_US_Months,Immigrant_Generation,Immigrant_Source,Education,Student,Employment_Status,Work_History,Military,Military_Status_Arrest,Foreign_Military,Social_Stratum_Childhood,Social_Stratum_Adulthood,Abuse_Child,Abuse_Adult,Abuse_Type1,Abuse_Type2,Abuse_Type3,Psychological,Alcohol_Drug,Radical_Friend,Radical_Family,Radical_Signif_Other,Previous_Criminal_Activity,Previous_Criminal_Activity_Type1,Previous_Criminal_Activity_Type2,Previous_Criminal_Activity_Type3,Previous_Criminal_Activity_Age,Gang,Gang_Age_Joined,Trauma,Other_Ideologies,Angry_US,Group_Grievance,Component_ID,Component_Density,Lone_Offender,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality
10023,Jihadist,2020s,Yes,10023,New York,New York,,,2020.0,3,,,1.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,-88.0,0.0,10.0,2.0,4.0,4.0,3.0,0.0,-88.0,,,0.0,0.0,2.0,-99,0.0,2.0,2.0,1.0,-99.0,-99.0,,,,,1.0,,,,,,,1.0,0.0,0.0,0.0,11.0,,,New York,New York,,,0,0.0,-99.0,2.0,5.0,0.0,0.0,0.0,,,,1,0,-88.0,3.0,21.0,1.0,0.0,2.0,1.0,0.0,0.0,,5.0,Germany,-99.0,1.0,Bosnia; Germany,4.0,0.0,3.0,1.0,0.0,-88.0,0.0,1.0,1.0,0.0,0.0,-88,,,1.0,0.0,0.0,0.0,0.0,0.0,-88.0,,,-88.0,0.0,-88,0.0,0.0,0.0,0.0,573.0,-88.0,1.0,0.0,0.0,0.0
10025,Anarchist/Anti-Capitalist,2020s,Yes,10025,New York,New York,,,2020.0,3,,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,-88.0,-88.0,0.0,10.0,2.0,2.0,3.0,0.0,-88.0,-88.0,,,-88.0,-88.0,-88.0,-88,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,0.0,0.0,1.0,0.0,23.0,,,New York,New York,,,0,0.0,-99.0,10.0,5.0,0.0,0.0,10.0,,,,-99,0,-88.0,2.0,25.0,1.0,0.0,2.0,-99.0,0.0,0.0,United States of America,1.0,United States of America,300.0,0.0,-88,-99.0,-99.0,-99.0,-99.0,0.0,-88.0,0.0,-99.0,-99.0,0.0,0.0,,,,0.0,0.0,3.0,-99.0,-99.0,0.0,-88.0,,,-88.0,0.0,-88,0.0,0.0,0.0,0.0,313.0,-88.0,0.0,1.0,0.0,1.0
10026,Anarchist/Anti-Capitalist,2020s,Yes,10026,New York,New York,,,2020.0,3,,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,-88.0,-88.0,0.0,10.0,2.0,2.0,3.0,0.0,-88.0,-88.0,,,-88.0,-88.0,-88.0,-88,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,0.0,0.0,1.0,0.0,23.0,,,New York,New York,,,0,0.0,-99.0,10.0,5.0,0.0,0.0,10.0,,,,-99,0,-88.0,2.0,25.0,1.0,0.0,2.0,-99.0,0.0,0.0,United States of America,1.0,United States of America,300.0,0.0,-88,-99.0,-99.0,-99.0,-99.0,0.0,-88.0,0.0,-99.0,-99.0,0.0,0.0,,,,0.0,0.0,3.0,-99.0,-99.0,0.0,-88.0,,,-88.0,0.0,-88,0.0,0.0,0.0,0.0,313.0,-88.0,0.0,1.0,0.0,1.0
10027,Anarchist/Anti-Capitalist,2020s,Yes,10027,Washington,Seattle,,,2020.0,-88,,,-88.0,-88.0,-88.0,-88.0,0.0,0.0,-88.0,-88.0,-88.0,0.0,9.0,2.0,4.0,4.0,0.0,-88.0,-88.0,,,-88.0,-88.0,-88.0,-88,0.0,1.0,1.0,1.0,-99.0,-99.0,,,,,1.0,2.0,,,,,,0.0,0.0,1.0,0.0,23.0,,,Washington,Tacoma,,,0,0.0,1.0,9.0,2.0,0.0,0.0,10.0,,,,-99,0,-99.0,2.0,35.0,1.0,0.0,2.0,-99.0,0.0,0.0,United States of America,1.0,United States of America,420.0,0.0,-88,4.0,0.0,1.0,4.0,0.0,-88.0,0.0,1.0,1.0,0.0,0.0,-88,,,1.0,0.0,0.0,0.0,0.0,2.0,6.0,9.0,20,2.0,0.0,-88,2.0,0.0,0.0,0.0,574.0,-88.0,1.0,0.0,0.0,0.0
10028,Anarchist/Anti-Capitalist,2020s,Yes,10028,Washington,Seattle,,,2020.0,-88,,,-88.0,-88.0,-88.0,-88.0,0.0,0.0,-88.0,-88.0,-88.0,0.0,9.0,2.0,4.0,4.0,0.0,-88.0,-88.0,,,-88.0,-88.0,-88.0,-88,0.0,1.0,0.0,2.0,-99.0,-99.0,,,,,1.0,2.0,,,,,,0.0,0.0,1.0,0.0,23.0,,,Washington,Tacoma,,,1,0.0,2.0,-99.0,5.0,1.0,0.0,11.0,,,,-99,0,-88.0,3.0,25.0,1.0,0.0,1.0,-99.0,0.0,0.0,United States of America,1.0,United States of America,300.0,0.0,-88,-99.0,0.0,3.0,4.0,0.0,-88.0,0.0,2.0,1.0,0.0,0.0,-88,,,1.0,1.0,-99.0,0.0,0.0,1.0,-99.0,,,2.0,0.0,-88,0.0,0.0,1.0,0.0,575.0,-88.0,1.0,0.0,0.0,0.0
10029,Anarchist/Anti-Capitalist,2020s,Yes,10029,Washington,Seattle,,,2020.0,3,,,1.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,-88.0,0.0,10.0,2.0,4.0,3.0,0.0,-88.0,-88.0,,,-88.0,-88.0,-88.0,-88,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,0.0,0.0,1.0,0.0,23.0,,,North Carolina,-99,,,0,0.0,-99.0,10.0,1.0,0.0,0.0,10.0,,,,-99,0,-99.0,2.0,25.0,1.0,0.0,2.0,11.0,0.0,0.0,United States of America,1.0,United States of America,300.0,0.0,-88,4.0,0.0,4.0,1.0,0.0,-88.0,0.0,2.0,1.0,0.0,0.0,-88,,,2.0,1.0,0.0,0.0,0.0,1.0,-99.0,,,2.0,0.0,-88,3.0,0.0,0.0,0.0,576.0,-88.0,1.0,0.0,0.0,0.0
10030,Anarchist/Anti-Capitalist,2020s,Yes,10030,New York,New York,,,2020.0,3,,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,-88.0,-88.0,0.0,10.0,2.0,4.0,3.0,0.0,-88.0,-88.0,,,-88.0,-88.0,-88.0,-88,0.0,1.0,-99.0,1.0,-99.0,-99.0,,,,,-99.0,,,,,,,0.0,0.0,1.0,0.0,23.0,,,New Jersey,Morris Plains,,,0,0.0,1.0,10.0,4.0,0.0,0.0,10.0,,,,1,0,-88.0,2.0,24.0,1.0,0.0,1.0,-99.0,0.0,0.0,-99,-99.0,Trinidad and Tobago,-99.0,1.0,Trinidad and Tobago,4.0,1.0,1.0,4.0,0.0,-88.0,0.0,1.0,1.0,0.0,0.0,,,,1.0,0.0,-99.0,0.0,0.0,0.0,-88.0,,,-88.0,0.0,-88,2.0,0.0,1.0,3.0,577.0,-88.0,1.0,0.0,0.0,0.0
10031,Anarchist/Anti-Capitalist,2020s,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10032,Anarchist/Anti-Capitalist,2020s,Yes,10032,Oregon,Portland,,,2020.0,2,,,0.0,-99.0,-99.0,-99.0,5.0,1.0,1.0,0.0,-88.0,0.0,9.0,2.0,4.0,4.0,0.0,-88.0,-88.0,,,-88.0,-88.0,-88.0,-88,0.0,1.0,-99.0,1.0,-99.0,1.0,,,,,-99.0,,,,,,,0.0,0.0,1.0,0.0,23.0,,,Oregon,Portland,,,0,0.0,-99.0,9.0,5.0,0.0,0.0,10.0,,,,-99,0,-88.0,3.0,18.0,1.0,0.0,2.0,-99.0,0.0,0.0,United States of America,1.0,United States of America,216.0,0.0,-88,2.0,0.0,1.0,4.0,0.0,-88.0,0.0,1.0,1.0,0.0,0.0,-88,,,0.0,0.0,0.0,0.0,0.0,2.0,-99.0,,,1.0,0.0,-88,2.0,0.0,0.0,0.0,579.0,-88.0,1.0,0.0,0.0,0.0
10033,White Supremacist/Xenophobic,2000s,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10034,Conspiracy Theory,2010s,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10035,Conspiracy Theory,2010s,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10036,Conspiracy Theory,2010s,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10037,Conspiracy Theory,2010s,Yes,10037,Washington,Seattle,,,2019.0,14,,,1.0,0.0,1.0,0.0,5.0,1.0,0.0,-88.0,-88.0,0.0,10.0,2.0,4.0,4.0,3.0,0.0,-88.0,,,1.0,0.0,2.0,-99,0.0,2.0,0.0,2.0,-99.0,1.0,3.0,,,,1.0,2.0,3.0,,,,,0.0,1.0,0.0,0.0,3.0,14.0,19,Washington,Seattle,,,0,0.0,2.0,10.0,5.0,0.0,0.0,0.0,,,,1,0,-88.0,3.0,26.0,1.0,0.0,2.0,-99.0,0.0,0.0,United States of America,1.0,United States of America,312.0,0.0,-88,-99.0,0.0,-99.0,-99.0,0.0,-88.0,0.0,-99.0,2.0,0.0,0.0,-88,,,2.0,0.0,0.0,0.0,0.0,0.0,-88.0,,,-88.0,0.0,-88,0.0,0.0,0.0,0.0,583.0,-88.0,1.0,0.0,0.0,0.0
10038,Conspiracy Theory,2010s,Yes,10038,Florida,Fort Lauderdale,,,2019.0,14,,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-88.0,-88.0,0.0,8.0,2.0,3.0,2.0,3.0,0.0,-88.0,,,0.0,0.0,3.0,-99,0.0,1.0,0.0,2.0,4.0,2.0,3.0,19.0,26.0,27.0,1.0,2.0,3.0,,,,,0.0,1.0,0.0,0.0,14.0,4.0,,Minnesota,East Grand Forks,North Dakota,-99,0,0.0,3.0,9.0,5.0,0.0,0.0,0.0,,,,1,0,-88.0,3.0,51.0,3.0,2.0,2.0,-99.0,0.0,0.0,United States of America,1.0,United States of America,612.0,0.0,-88,4.0,0.0,4.0,1.0,0.0,-88.0,0.0,2.0,2.0,0.0,0.0,-88,,,1.0,1.0,-99.0,0.0,0.0,1.0,13.0,20.0,,-99.0,0.0,-88,2.0,0.0,0.0,0.0,123.0,0.6666666666666666,0.0,3.0,0.6666666666666666,1.0
10039,Conspiracy Theory,2010s,Yes,10039,Arizona,Sedona,,,2019.0,-88,,,-88.0,-88.0,-88.0,-88.0,0.0,0.0,-88.0,-88.0,-88.0,0.0,9.0,2.0,4.0,4.0,3.0,0.0,-88.0,,,0.0,0.0,2.0,-99,0.0,1.0,0.0,1.0,-99.0,2.0,,,,,1.0,2.0,3.0,,,,,0.0,1.0,0.0,0.0,14.0,4.0,,Nevada,Las Vegas,,,0,0.0,2.0,9.0,5.0,0.0,0.0,0.0,,,,1,0,-88.0,3.0,41.0,-99.0,-99.0,2.0,-99.0,0.0,0.0,United States of America,1.0,United States of America,489.0,0.0,-88,-99.0,0.0,4.0,3.0,0.0,-88.0,0.0,-99.0,2.0,0.0,0.0,-88,,,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,,-99.0,0.0,-88,0.0,0.0,0.0,0.0,584.0,-88.0,1.0,0.0,0.0,0.0
10040,Conspiracy Theory,2010s,Yes,10040,Florida,Fort Lauderdale,,,2019.0,14,,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-88.0,-88.0,0.0,8.0,2.0,4.0,4.0,3.0,0.0,-88.0,,,0.0,0.0,3.0,-99,0.0,2.0,0.0,2.0,3.0,2.0,3.0,30.0,,,1.0,2.0,3.0,,,,,0.0,1.0,0.0,0.0,4.0,14.0,,Wisconsin,Plum City,,,0,0.0,3.0,10.0,5.0,0.0,0.0,1.0,,,,1,0,-88.0,3.0,70.0,2.0,1.0,2.0,-99.0,0.0,0.0,United States of America,1.0,United States of America,840.0,0.0,-88,5.0,0.0,6.0,4.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,-88,,,1.0,0.0,0.0,0.0,0.0,0.0,-88.0,,,-88.0,0.0,-88,0.0,0.0,0.0,0.0,123.0,0.6666666666666666,0.0,2.0,0.0,0.75
10041,Conspiracy Theory,2020s,Yes,10041,California,Los Angeles,,,2020.0,2,4.0,,0.0,0.0,1.0,1.0,5.0,1.0,1.0,0.0,-88.0,0.0,10.0,2.0,4.0,4.0,3.0,0.0,-88.0,,,0.0,0.0,1.0,-99,0.0,2.0,0.0,0.0,-88.0,-88.0,,,,,-88.0,,,,,,,0.0,1.0,0.0,0.0,14.0,,,California,San Pedro,,,0,0.0,1.0,10.0,5.0,0.0,0.0,12.0,,,,-99,0,-88.0,1.0,44.0,2.0,2.0,2.0,6.0,0.0,0.0,United States of America,1.0,United States of America,528.0,0.0,-88,3.0,0.0,1.0,4.0,0.0,-88.0,0.0,-99.0,2.0,0.0,0.0,-88,,,2.0,0.0,0.0,0.0,0.0,0.0,-88.0,,,-88.0,0.0,-88,0.0,0.0,0.0,0.0,585.0,-88.0,1.0,0.0,0.0,0.0
10042,Conspiracy Theory,2020s,Yes,10042,Michigan,Detroit,,,2020.0,2,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-88.0,-88.0,0.0,8.0,2.0,2.0,4.0,3.0,0.0,-88.0,,,0.0,0.0,1.0,-99,0.0,1.0,0.0,2.0,2.0,-99.0,,,,,1.0,3.0,,,,,,0.0,1.0,0.0,0.0,4.0,14.0,,Michigan,Detroit,,,0,0.0,1.0,10.0,5.0,1.0,0.0,12.0,,,,1,0,-88.0,3.0,32.0,-99.0,-99.0,2.0,-99.0,0.0,0.0,United States of America,1.0,United States of America,384.0,0.0,-88,6.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-88,,,1.0,0.0,-99.0,-99.0,-99.0,0.0,-88.0,,,-88.0,0.0,-88,1.0,0.0,0.0,0.0,586.0,-88.0,1.0,0.0,0.0,0.0
10043,Conspiracy Theory,2020s,Yes,10043,Massachusetts,Haverhill,New Hampshire,Plaistow,2020.0,14,,,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,-88.0,0.0,10.0,2.0,2.0,-99.0,3.0,0.0,-88.0,,,0.0,0.0,1.0,1,0.0,1.0,2.0,1.0,3.0,1.0,,,,,1.0,2.0,3.0,,,,,0.0,1.0,0.0,0.0,14.0,21.0,,Massachusetts,Boston,,,0,0.0,1.0,10.0,4.0,1.0,0.0,10.0,12.0,,,1,0,-88.0,3.0,29.0,2.0,5.0,2.0,-99.0,0.0,0.0,United States of America,1.0,United States of America,348.0,0.0,-88,3.0,0.0,3.0,3.0,0.0,-88.0,0.0,-99.0,1.0,0.0,0.0,-88,,,1.0,0.0,0.0,0.0,0.0,0.0,-88.0,,,-88.0,0.0,-88,0.0,1.0,0.0,0.0,587.0,-88.0,1.0,0.0,0.0,0.0
10044,Conspiracy Theory,2020s,Yes,10044,Texas,Waco,,,2020.0,14,,,0.0,0.0,-99.0,0.0,5.0,1.0,0.0,-88.0,-88.0,0.0,10.0,2.0,2.0,3.0,3.0,0.0,-88.0,,,0.0,0.0,2.0,-99,0.0,2.0,-99.0,1.0,3.0,5.0,,,,,1.0,2.0,3.0,,,,,0.0,1.0,0.0,0.0,14.0,,,Texas,Waco,,,0,0.0,1.0,10.0,4.0,0.0,0.0,0.0,,,,1,0,-88.0,3.0,30.0,1.0,0.0,1.0,-99.0,0.0,-99.0,United States of America,1.0,United States of America,360.0,0.0,-88,3.0,0.0,-99.0,-99.0,0.0,-88.0,0.0,-99.0,-99.0,0.0,0.0,-88,,,1.0,1.0,0.0,1.0,0.0,0.0,-88.0,,,-88.0,0.0,-88,0.0,0.0,0.0,0.0,588.0,-88.0,1.0,0.0,0.0,0.0
10045,Conspiracy Theory,2020s,Yes,10045,New Jersey,Newark,,,2020.0,3,,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-88.0,-88.0,0.0,8.0,2.0,2.0,-99.0,3.0,-99.0,-99.0,,,-99.0,0.0,2.0,-99,0.0,-99.0,-99.0,1.0,3.0,1.0,,,,,1.0,2.0,3.0,,,,,0.0,1.0,0.0,0.0,14.0,,,New Jersey,-99,,,0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,,,,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,2.0,-99.0,0.0,-99.0,United States of America,1.0,United States of America,-99.0,0.0,-88,-99.0,0.0,1.0,4.0,0.0,-88.0,0.0,-99.0,2.0,0.0,0.0,-88,,,1.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,-99.0,0.0,-88,-99.0,0.0,0.0,0.0,589.0,-88.0,1.0,0.0,0.0,0.0
10046,Conspiracy Theory,2020s,Yes,10046,Utah,Millcreek,,,2020.0,-88,,,-88.0,-88.0,-88.0,-88.0,0.0,0.0,-88.0,-88.0,-88.0,0.0,8.0,2.0,2.0,-99.0,3.0,-99.0,-99.0,,,-99.0,0.0,2.0,-99,1.0,1.0,1.0,1.0,-99.0,1.0,5.0,,,,1.0,2.0,3.0,,,,,0.0,1.0,0.0,0.0,14.0,4.0,,Utah,Millcreek,,,0,0.0,1.0,9.0,5.0,0.0,0.0,0.0,,,,1,0,-88.0,3.0,43.0,1.0,1.0,1.0,18.0,0.0,-99.0,United States of America,1.0,United States of America,516.0,0.0,-88,-99.0,0.0,2.0,3.0,0.0,-88.0,0.0,-99.0,2.0,0.0,0.0,-88,,,1.0,0.0,2.0,2.0,0.0,0.0,-88.0,,,-88.0,0.0,-88,3.0,0.0,0.0,0.0,192.0,1.0,0.0,2.0,0.0,1.0
10047,Militia/Sovereign Citizen/Anti-Government,2020s,Yes,10047,Michigan,Elk Rapids,,,2020.0,2,19.0,,2.0,0.0,0.0,1.0,3.0,1.0,0.0,-88.0,-88.0,0.0,7.0,2.0,4.0,3.0,3.0,-99.0,-99.0,,,-99.0,-99.0,2.0,-99,0.0,1.0,0.0,1.0,-99.0,4.0,,,,,2.0,3.0,,,,,,0.0,1.0,0.0,0.0,1.0,4.0,14,Michigan,Cadilac,,,0,0.0,1.0,10.0,4.0,1.0,0.0,12.0,,,,1,0,-88.0,3.0,36.0,2.0,1.0,2.0,-99.0,0.0,0.0,United States of America,1.0,United States of America,432.0,0.0,-88,-99.0,0.0,1.0,4.0,0.0,-88.0,0.0,2.0,2.0,0.0,0.0,-88,,,0.0,0.0,3.0,-99.0,0.0,0.0,-88.0,,,-88.0,0.0,-88,0.0,0.0,1.0,0.0,3.0,0.04519952945434802,0.0,14.0,0.0,0.0933198703300207
10048,White Supremacist/Xenophobic,1970s,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10049,Anarchist/Anti-Capitalist,2020s,Yes,10049,Oregon,Portland,,,2020.0,14,,,0.0,0.0,1.0,0.0,5.0,1.0,0.0,-88.0,-88.0,0.0,10.0,2.0,3.0,8.0,3.0,0.0,-88.0,,,2.0,0.0,2.0,4,0.0,2.0,0.0,1.0,3.0,1.0,5.0,,,,1.0,2.0,4.0,,,,,0.0,0.0,1.0,0.0,10.0,22.0,,Oregon,Portland,,,0,0.0,1.0,5.0,5.0,0.0,0.0,10.0,,,,1,0,-88.0,3.0,49.0,3.0,2.0,2.0,-99.0,0.0,-99.0,United States of America,1.0,United States of America,588.0,0.0,-88,4.0,0.0,1.0,4.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,-88,,,0.0,1.0,-99.0,-99.0,0.0,1.0,13.0,18.0,20,5.0,0.0,-88,0.0,0.0,1.0,1.0,590.0,-88.0,1.0,0.0,0.0,0.0
1005,Jihadist,1990s,Yes,1005,New York,New York,,,1993.0,1,,,2.0,0.0,3.0,-88.0,5.0,1.0,1.0,1.0,1.0,0.0,10.0,2.0,4.0,4.0,2.0,-99.0,-99.0,,,0.0,0.0,2.0,-99,0.0,-88.0,-99.0,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,1.0,0.0,0.0,0.0,11.0,,,New Jersey,Maplewood,,,0,0.0,-99.0,10.0,5.0,1.0,1.0,0.0,,,,1,1,-88.0,4.0,25.0,2.0,1.0,2.0,5.0,0.0,0.0,United States of America,2.0,Kuwait,84.0,1.0,Kuwait,5.0,0.0,1.0,4.0,0.0,-88.0,0.0,2.0,3.0,0.0,0.0,-88,,,0.0,0.0,3.0,0.0,0.0,0.0,-88.0,,,-88.0,0.0,-88,0.0,0.0,1.0,2.0,20.0,0.7602339181286549,0.0,15.0,0.0735294117647059,0.857142857142857
10050,Militia/Sovereign Citizen/Anti-Government,2020s,Yes,10050,Minnesota,Minneapolis,,,2020.0,3,,,1.0,0.0,1.0,-99.0,5.0,1.0,1.0,0.0,-88.0,0.0,5.0,2.0,4.0,4.0,3.0,0.0,-88.0,,,1.0,0.0,2.0,21,0.0,1.0,0.0,2.0,-99.0,1.0,,,,,1.0,2.0,3.0,,,,,0.0,1.0,0.0,0.0,1.0,4.0,,North Carolina,Hampstead,,,0,0.0,2.0,9.0,5.0,1.0,0.0,10.0,12.0,,,1,0,-88.0,3.0,22.0,1.0,0.0,2.0,11.0,0.0,0.0,United States of America,1.0,United States of America,264.0,0.0,-88,3.0,0.0,1.0,3.0,0.0,-88.0,0.0,2.0,2.0,0.0,0.0,-88,,,0.0,0.0,2.0,0.0,0.0,1.0,18.0,,,2.0,0.0,-88,0.0,0.0,1.0,0.0,3.0,0.04519952945434802,0.0,5.0,0.0002856574230909843,0.0861755901261226
10051,Militia/Sovereign Citizen/Anti-Government,2020s,Yes,10051,Minnesota,Minneapolis,,,2020.0,3,,,1.0,0.0,1.0,-99.0,5.0,1.0,1.0,0.0,-88.0,0.0,5.0,2.0,4.0,4.0,3.0,0.0,-88.0,,,1.0,0.0,2.0,21,0.0,1.0,0.0,2.0,-99.0,1.0,28.0,,,,1.0,2.0,3.0,,,,,0.0,1.0,0.0,0.0,1.0,4.0,,Minnesota,New Brighton,,,0,0.0,2.0,9.0,5.0,1.0,0.0,12.0,,,,1,0,-88.0,3.0,30.0,3.0,1.0,2.0,-99.0,0.0,0.0,United States of America,1.0,United States of America,360.0,0.0,-88,4.0,0.0,-99.0,-99.0,0.0,-88.0,0.0,2.0,-99.0,0.0,0.0,-88,,,0.0,0.0,2.0,0.0,0.0,0.0,-88.0,,,-88.0,0.0,-88,0.0,0.0,1.0,0.0,3.0,0.04519952945434802,0.0,3.0,1.892845476748286e-06,0.0793815831110709
10052,White Supremacist/Xenophobic,2010s,Yes,10052,New York,New York,,,2019.0,15,,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-88.0,-88.0,0.0,8.0,2.0,4.0,4.0,3.0,0.0,-88.0,,,0.0,0.0,2.0,-99,0.0,1.0,-99.0,1.0,-99.0,1.0,27.0,,,,1.0,3.0,,,,,,0.0,1.0,0.0,0.0,2.0,,,Iowa,Cedar Rapids,,,1,0.0,-99.0,1.0,5.0,0.0,0.0,0.0,,,,1,-99,-88.0,3.0,31.0,1.0,2.0,2.0,-99.0,0.0,0.0,United States of America,1.0,United States of America,372.0,0.0,-88,-99.0,0.0,1.0,4.0,0.0,-88.0,0.0,-99.0,1.0,0.0,0.0,-88,,,1.0,1.0,-99.0,0.0,0.0,3.0,5.0,13.0,19,3.0,0.0,-88,0.0,0.0,0.0,1.0,591.0,-88.0,1.0,0.0,0.0,0.0
10053,White Supremacist/Xenophobic,2020s,Yes,10053,Wisconsin,Madison,,,2020.0,-88,,,-88.0,-88.0,-88.0,-88.0,0.0,0.0,-88.0,-88.0,-88.0,0.0,3.0,1.0,4.0,4.0,3.0,0.0,-88.0,,,-99.0,0.0,1.0,-99,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,0.0,1.0,0.0,0.0,2.0,,,Wisconsin,Madison,,,0,0.0,-99.0,1.0,4.0,0.0,0.0,10.0,,,,-99,0,1.0,3.0,71.0,-99.0,-99.0,2.0,-99.0,0.0,-99.0,United States of America,1.0,United States of America,852.0,0.0,-88,-99.0,0.0,4.0,1.0,0.0,-88.0,0.0,-99.0,1.0,0.0,0.0,-88,,,2.0,0.0,-99.0,-99.0,-99.0,2.0,7.0,20.0,,5.0,-99.0,-99,-99.0,0.0,-99.0,-99.0,592.0,-88.0,1.0,0.0,0.0,0.0
